sloc,lloc,function_count,class_count,loop_count,max_loop_depth,nested_loop_count,conditional_count,try_except_count,list_comprehensions,io_operations,network_calls,heavy_math_imports,recursion_candidates,avg_complexity,max_complexity,total_complexity,halstead_volume,halstead_difficulty,halstead_effort,maintainability_index,computational_intensity,actual_energy_joules,physics_energy,residual
294,291,15,4,15,1,0,19,1,5,1,4,1,0,2,18,20,4503,46,94485,55,16,5.250105,24.072652,-18.822547
294,293,0,2,6,3,5,16,1,9,1,2,2,2,13,4,10,3517,13,79214,92,56,17.626311,294.778673,-277.15236200000004
149,140,5,0,14,2,7,9,5,1,4,1,2,3,14,8,75,3375,10,50525,26,44,19.269381,19.66821,-0.3988289999999992
126,116,2,1,9,4,7,14,1,10,6,5,3,3,3,25,34,2433,12,83277,49,25,35.187568,1624.1904,-1589.002832
457,457,9,4,14,4,7,5,4,6,5,3,0,2,15,13,97,2518,14,67964,96,82,66.647329,16963.163381,-16896.516052
297,290,7,2,0,0,0,9,3,9,6,0,0,0,10,10,2,4926,4,54912,99,45,1.280019,28.069527,-26.789508
121,112,13,1,9,1,6,12,5,2,2,2,2,1,15,2,29,3379,50,78590,39,6,7.854657,15.308815,-7.454158
142,142,20,0,3,2,2,14,1,1,1,3,1,1,7,10,9,2118,31,43025,63,73,4.174352,26.297057,-22.122705
454,444,20,0,8,1,3,6,2,9,8,5,2,3,13,10,21,1293,36,70609,91,31,10.879198,58.522579,-47.643381
355,352,15,3,2,2,1,19,0,2,2,3,1,2,8,24,100,1935,25,42525,11,5,3.920519,27.437924,-23.517405
78,73,18,0,1,0,0,9,3,6,1,5,2,2,3,15,65,4004,15,96671,100,41,4.17278,24.082046,-19.909266
370,367,9,1,7,0,6,19,3,9,2,5,0,3,8,12,35,4676,14,81523,35,39,8.496045,45.191825,-36.69578
355,347,12,4,0,0,0,6,5,10,9,1,2,1,9,16,72,1822,21,59857,35,31,4.413732,30.729173,-26.315441
15,15,15,1,8,2,3,20,5,3,0,1,1,3,5,4,23,1249,18,99372,70,32,5.776642,4.519437,1.257205
329,322,17,2,6,3,2,1,1,3,5,0,2,0,7,2,17,2036,8,42815,22,3,9.25924,169.719807,-160.460567
187,182,17,3,1,1,0,20,5,0,4,1,1,2,6,13,40,583,5,77821,89,20,1.873075,14.278162,-12.405087
421,417,2,1,10,1,8,1,3,8,1,4,0,1,14,24,45,174,22,93781,38,93,8.987731,75.270727,-66.282996
395,389,19,5,15,0,5,15,2,5,7,0,3,3,13,8,23,4218,40,85143,26,35,6.490307,39.307291,-32.816984
130,126,13,0,13,1,1,17,5,5,6,1,2,1,1,25,1,3753,27,9588,50,5,4.027638,8.616132,-4.588494000000001
292,288,12,4,11,3,7,14,0,4,3,5,1,3,1,17,6,4856,2,14326,15,10,17.518447,107.38332,-89.864873
396,395,13,5,3,0,2,19,1,7,8,4,0,1,1,9,51,938,24,31860,81,66,3.301809,41.146911,-37.845102000000004
367,365,11,0,11,3,0,11,5,0,10,4,3,2,7,25,72,4393,48,21012,58,61,20.163054,290.2864,-270.123346
273,273,0,3,4,3,2,0,5,10,8,0,2,3,3,21,25,3752,13,46098,63,36,6.262424,141.525473,-135.263049
375,368,0,4,7,0,6,19,3,8,9,4,2,0,11,9,45,2326,38,71909,36,52,9.116917,53.332301,-44.215384
461,455,8,3,15,2,0,13,3,8,8,5,3,3,6,3,72,2765,48,64411,22,10,11.631633,39.5762,-27.944567
184,178,19,2,12,1,4,7,0,8,0,5,3,1,10,5,3,265,8,45808,77,44,11.607109,34.618006,-23.010897
174,169,6,1,15,3,7,7,0,10,3,0,3,3,12,18,62,886,37,21087,63,13,25.390872,129.083823,-103.692951
83,74,3,1,8,0,2,11,2,5,5,0,0,2,5,19,5,4155,47,94361,14,85,1.774349,9.53403,-7.759681
305,302,17,1,15,3,7,7,4,8,7,1,2,3,2,13,28,108,12,36975,41,67,19.395448,166.571478,-147.17603000000003
20,14,2,2,7,2,2,19,2,9,3,0,3,2,2,15,73,4639,41,54103,50,34,4.633134,2.160637,2.472497
391,389,4,4,15,1,5,3,4,9,6,1,1,2,3,15,100,2681,40,52981,17,0,5.728697,17.803843,-12.075146
119,114,9,0,11,3,7,14,0,2,5,0,2,0,14,9,14,4231,40,21758,74,1,22.74553,87.283489,-64.537959
40,34,12,3,1,1,0,5,1,9,2,3,2,2,8,21,79,275,37,72990,58,24,3.982677,13.613772,-9.631095000000002
205,202,10,4,9,2,4,4,0,2,2,2,1,2,9,18,51,1567,46,9240,41,59,9.308407,26.499487,-17.19108
241,235,9,2,1,1,0,3,4,0,2,3,3,0,15,9,16,4950,48,32576,95,73,8.099738,43.978549,-35.878811
140,139,2,4,3,0,2,10,3,10,10,4,1,2,12,16,53,4589,35,87697,37,37,6.296593,30.779823,-24.48323
28,21,8,0,8,0,3,2,4,1,1,4,0,2,1,11,11,1896,10,41269,91,14,3.453312,14.128759,-10.675447
163,160,14,0,11,3,0,18,5,4,0,3,3,0,5,22,65,3758,33,27876,18,2,11.463893,74.521477,-63.057584000000006
58,54,11,3,8,2,7,4,1,7,5,5,3,2,13,2,59,2193,1,29161,37,57,15.515444,30.10219,-14.586746
319,316,16,3,0,0,0,7,4,1,3,3,2,0,3,21,52,2461,4,564,59,2,3.997271,20.572777,-16.575505999999997
90,84,14,2,7,0,6,1,2,7,6,1,0,0,2,1,69,4936,25,84411,52,37,2.582875,10.04027,-7.457395
120,116,1,3,9,0,0,8,3,4,8,3,3,2,15,18,49,4783,33,77455,44,65,7.5978,31.187851,-23.590051
269,266,14,0,7,3,1,0,0,7,7,0,0,3,8,25,29,3936,20,75251,49,76,10.502249,253.387453,-242.885204
483,478,14,4,3,0,1,14,0,9,6,0,0,2,10,1,22,760,17,37567,47,11,1.880457,33.651339,-31.770882
176,166,18,3,14,2,3,7,1,10,10,4,2,3,12,11,48,1325,14,74389,23,61,16.859535,39.615985,-22.75645
124,115,7,0,1,1,0,12,5,6,5,1,3,0,12,20,62,3738,15,13600,68,27,4.192048,14.748102,-10.556054
449,443,13,5,4,2,3,15,5,2,3,5,2,3,14,11,85,1995,39,20110,71,84,9.798252,81.361413,-71.563161
138,133,2,1,8,4,3,3,3,9,6,3,0,3,1,12,47,4581,41,13273,71,29,18.688861,1524.316838,-1505.6279769999999
241,232,4,0,3,3,2,10,0,6,9,4,1,2,13,9,51,2476,25,27345,85,68,10.861579,275.335926,-264.47434699999997
156,151,20,5,10,2,7,0,1,9,3,2,1,3,12,4,93,4431,25,52105,84,19,11.81108,18.775641,-6.964561
169,163,19,5,1,1,0,19,1,6,0,0,0,0,13,4,86,453,5,42821,64,9,0.874061,15.95476,-15.080699000000001
103,93,8,2,2,1,1,7,0,0,10,5,1,1,9,10,86,3075,36,81853,16,97,7.388394,43.780646,-36.392252
356,350,17,3,15,1,3,6,0,0,4,5,2,0,8,22,60,2007,40,54092,56,40,10.384824,45.366411,-34.981587
41,38,16,4,4,1,0,13,1,1,8,5,3,2,2,16,50,517,40,82535,90,91,6.802863,33.783755,-26.980891999999997
429,425,4,1,13,2,1,20,3,9,3,3,1,2,15,21,79,4841,4,54241,69,55,14.415429,59.630424,-45.214995
120,116,18,5,2,2,1,5,2,2,8,1,3,3,15,4,23,3117,38,31509,69,74,7.858453,23.041999,-15.183546
314,306,19,4,10,1,2,10,1,9,6,2,2,2,11,17,36,2034,47,82548,64,98,7.811408,49.751159,-41.939751
457,448,2,2,7,1,0,13,2,0,9,5,0,2,9,16,62,697,21,41584,99,44,7.21713,57.558139,-50.341009
350,349,1,5,12,1,7,16,3,9,0,1,2,0,12,5,3,2182,24,30851,69,21,5.827687,28.588864,-22.761177
499,496,12,5,0,0,0,6,2,8,4,0,0,1,10,11,45,4828,36,64186,69,98,2.223593,60.66523,-58.441637
374,368,18,1,11,3,5,11,0,9,10,1,2,3,5,22,11,602,4,62846,96,27,19.641962,195.347661,-175.70569899999998
116,108,16,3,4,2,3,20,3,6,1,0,1,2,9,10,94,1313,13,27262,13,1,3.879623,12.262182,-8.382558999999999
26,23,12,1,1,1,0,18,1,10,4,5,1,3,4,6,15,322,30,89515,76,67,5.040497,27.114529,-22.074032000000003
122,118,13,2,9,4,5,4,1,0,7,1,0,0,10,15,3,4508,18,18052,79,60,36.389994,3156.022656,-3119.632662
429,421,2,3,5,3,4,6,5,6,5,0,1,2,6,11,12,159,1,47635,20,4,10.291319,209.130355,-198.83903600000002
280,270,8,5,4,1,3,5,1,0,0,1,3,0,8,5,17,1971,20,5018,29,95,7.091969,31.782067,-24.690098000000003
275,269,0,5,6,2,2,20,2,3,7,2,1,0,7,25,74,1159,35,3949,87,14,6.382009,22.902782,-16.520773
221,217,13,4,12,4,7,9,0,3,3,0,2,2,5,9,9,154,24,13053,65,50,32.989552,4318.6392,-4285.649648
302,302,0,0,9,2,5,17,0,1,5,5,0,3,7,10,19,4752,26,90871,31,66,9.285958,48.530809,-39.244851
65,63,0,2,0,0,0,19,4,6,1,5,1,0,6,6,91,2714,23,20944,99,31,3.735922,22.518664,-18.782742000000002
73,67,17,0,10,4,8,6,3,10,7,5,2,1,6,9,95,469,44,93468,49,63,40.069298,1541.413282,-1501.343984
450,448,6,4,11,0,1,2,0,5,2,2,2,3,14,6,60,3648,45,71211,80,68,7.727963,59.659286,-51.931323
210,206,7,0,14,2,8,18,0,3,0,2,2,0,12,25,76,3857,7,71246,65,8,14.77217,19.588755,-4.816585
316,306,7,2,10,2,5,19,1,0,5,5,2,3,8,11,57,4062,38,79595,21,13,11.419783,34.762655,-23.342872
101,96,14,4,7,0,4,10,3,6,2,3,2,2,13,22,14,718,24,73,80,72,8.148798,26.388397,-18.239599000000002
471,470,1,0,11,1,2,3,1,3,6,5,3,0,1,17,26,2230,29,56704,97,95,8.031348,56.887693,-48.856345
71,65,16,5,7,0,6,8,3,1,1,5,1,3,10,20,17,3821,6,83021,52,89,9.085819,34.488891,-25.403072
443,437,7,1,15,4,8,11,1,8,5,5,3,0,9,25,99,2115,49,30782,83,59,50.004898,10787.405753,-10737.400855
361,354,1,5,0,0,0,7,3,9,4,4,2,2,6,15,88,2069,19,36320,24,5,3.390905,29.16115,-25.770245
92,89,13,1,12,2,4,20,1,4,7,2,0,3,1,24,34,2043,21,75987,93,65,8.120948,16.901201,-8.780253
476,472,16,2,1,1,0,11,4,5,7,4,1,3,6,14,86,4523,4,49599,71,67,5.994229,55.949115,-49.954886
161,151,1,3,6,0,5,20,5,1,10,3,3,3,2,22,82,1583,20,86191,13,82,6.333599,29.719911,-23.386312
6,1,16,4,6,3,2,4,1,3,8,2,2,0,4,7,53,4764,37,79169,53,16,8.172666,11.750763,-3.5780969999999996
377,374,7,0,4,3,3,6,1,7,3,2,2,0,5,20,58,1276,16,77887,98,6,10.715424,165.20563,-154.490206
76,74,4,1,8,3,7,2,2,6,9,2,0,1,12,12,41,3015,22,91076,67,5,20.798875,56.034569,-35.235693999999995
245,243,2,1,13,2,4,11,4,4,7,3,0,1,2,18,73,2042,42,78258,21,81,8.655953,32.752479,-24.096526
249,246,0,3,10,0,7,12,0,2,2,1,1,0,6,13,38,2320,26,73067,98,45,3.411162,20.24791,-16.836748
194,184,10,2,10,0,2,13,1,5,6,0,3,3,8,25,69,4962,43,40843,37,29,2.877558,15.592125,-12.714566999999999
75,65,13,1,1,1,0,1,0,8,2,5,1,3,10,13,93,1164,27,73768,12,23,4.997026,23.057703,-18.060677
232,232,10,5,0,0,0,14,4,0,6,5,3,0,15,24,9,2791,43,14131,32,4,7.875914,32.865012,-24.989098
111,101,6,2,9,4,0,14,3,9,7,1,0,3,3,24,10,4515,41,25380,97,30,22.461351,1476.174024,-1453.712673
330,322,2,5,5,4,4,20,4,2,1,0,2,1,1,16,11,1307,11,54775,15,7,11.639285,5878.437562,-5866.798277
69,69,4,4,7,3,6,8,1,7,0,2,2,2,8,24,70,4386,28,21825,80,18,13.140755,45.843481,-32.702726
359,355,16,5,0,0,0,13,4,8,0,2,2,3,12,14,47,4122,37,42473,27,94,5.609958,52.363616,-46.753658
256,249,0,4,13,0,6,8,3,2,10,2,2,1,6,15,28,3711,35,61050,98,32,4.082021,25.547892,-21.465871
138,134,14,0,8,3,5,15,3,7,0,3,0,1,15,20,66,4097,38,59475,29,69,18.137961,172.726707,-154.58874600000001
84,76,16,0,4,4,2,12,5,1,10,3,2,0,8,1,1,2798,12,64578,19,82,18.725364,2226.804653,-2208.0792890000002
203,199,12,4,0,0,0,20,3,6,4,3,2,0,3,15,75,4290,12,16149,32,97,4.327459,32.531685,-28.204226000000002
73,73,11,1,11,2,1,12,0,1,9,4,0,2,9,1,67,3604,0,92071,25,60,8.435132,28.133015,-19.697883
355,346,15,0,11,1,0,15,3,10,1,5,0,3,14,10,8,2334,14,29482,64,70,5.820936,63.808895,-57.987959000000004
195,195,14,4,12,3,2,20,2,6,1,5,0,2,2,3,5,4674,0,6716,96,60,15.007407,120.201408,-105.194001
382,382,0,5,5,0,4,1,1,5,10,2,3,1,11,25,81,1881,45,89479,89,22,5.926617,36.730472,-30.803855
46,42,5,4,15,2,7,8,5,7,10,5,2,1,14,20,55,2632,38,98103,67,95,19.959321,38.944068,-18.984747000000002
182,173,12,5,8,1,0,9,0,6,4,0,2,1,8,10,6,3001,5,24596,40,58,5.042232,17.118028,-12.075795999999999
397,387,14,3,12,4,7,12,4,1,10,3,0,2,6,16,99,724,50,60005,48,76,45.242043,8916.861888,-8871.619845
157,150,12,4,2,2,1,18,4,0,8,0,1,2,9,13,22,2320,47,5915,96,45,3.62376,16.303076,-12.679316
135,134,10,0,13,1,2,8,2,3,5,1,3,0,2,4,12,464,44,67905,57,88,6.681069,15.879149,-9.198080000000001
351,341,16,4,10,4,3,5,0,3,5,4,3,0,9,22,27,428,42,59501,98,25,35.780035,6719.9463,-6684.166265
145,138,17,0,1,1,0,13,2,2,5,4,3,1,1,11,43,2428,34,21491,83,66,5.719118,27.947959,-22.228841000000003
57,49,19,1,2,2,1,8,4,8,4,3,2,3,1,10,23,4783,15,59725,23,61,3.849516,18.085954,-14.236438000000001
475,467,15,1,2,2,1,2,3,2,7,2,0,2,6,5,80,1482,27,58459,64,79,3.442617,49.763468,-46.320851000000005
306,303,16,3,15,2,4,8,2,8,4,3,2,0,4,9,1,946,39,17851,84,88,11.363494,39.248363,-27.884869
217,213,0,5,10,4,6,5,5,7,5,5,0,1,5,13,32,4226,38,3567,24,19,36.194218,3087.407686,-3051.213468
408,402,15,4,7,3,5,13,0,1,5,3,3,1,12,5,90,1966,3,60992,13,84,17.209418,464.31246,-447.10304199999996
176,174,8,4,0,0,0,3,3,0,2,5,1,3,11,10,31,2032,3,27941,66,86,6.426105,45.893848,-39.467743
371,363,15,0,13,1,4,9,3,5,6,1,0,0,3,21,10,1717,34,91557,11,62,3.224264,27.742078,-24.517814
438,430,17,3,1,1,0,2,2,4,5,4,2,3,7,8,46,3547,20,92884,47,10,5.794438,35.81934,-30.024901999999997
442,438,16,1,10,1,1,5,5,8,8,3,3,0,15,11,79,2232,24,77244,87,67,10.798013,68.084024,-57.286011
94,92,16,1,9,3,0,10,1,0,3,0,1,1,14,20,70,4550,29,11949,31,26,14.224159,85.641615,-71.417456
226,219,12,4,13,2,2,14,5,7,8,3,1,3,9,23,85,2768,11,61760,28,67,10.676358,37.179699,-26.503341
383,380,0,5,7,1,0,16,3,7,8,1,2,3,2,24,1,3331,11,87272,78,29,3.832166,21.948556,-18.11639
421,416,20,5,11,3,3,10,3,2,3,5,1,3,8,21,92,299,3,33382,52,27,23.151468,276.239417,-253.087949
276,274,18,3,6,0,2,14,1,10,10,1,1,2,14,15,3,2557,45,21393,42,5,4.285484,24.802576,-20.517091999999998
470,466,16,4,7,4,6,14,5,0,4,0,0,3,8,18,69,566,23,76517,63,81,29.436926,13455.282835,-13425.845909
209,207,20,3,7,4,6,10,3,9,0,2,2,2,12,22,56,4091,47,29919,36,23,30.507367,4589.61403,-4559.106663
358,354,9,4,10,2,8,14,5,7,0,0,3,1,4,22,79,2144,20,76373,85,86,9.921632,48.032854,-38.111222
495,495,13,2,1,1,0,0,5,8,9,2,1,0,2,5,92,386,14,32104,83,65,3.558579,38.96147,-35.402891
489,488,15,0,12,1,8,7,1,5,6,4,0,2,15,18,100,620,2,70888,96,2,10.286832,47.148833,-36.86200100000001
192,183,6,1,14,2,3,10,3,7,0,1,3,3,3,17,99,3774,4,41781,58,46,7.128538,13.649538,-6.521
241,232,18,5,9,2,7,10,4,5,9,4,2,2,1,11,42,1966,44,82469,59,17,9.981471,24.20072,-14.219249
368,360,2,3,3,2,2,11,2,1,8,1,2,1,12,11,17,3006,9,8087,68,85,7.061942,49.876793,-42.814851
401,391,2,3,10,0,1,19,5,2,1,2,2,3,5,23,38,2618,9,7869,36,5,3.294766,22.918911,-19.624145000000002
74,72,20,3,8,3,3,0,4,8,2,2,0,1,14,24,47,1982,11,94829,21,100,14.836171,108.769824,-93.93365299999999
151,146,5,4,6,3,3,9,5,0,9,2,0,1,13,23,12,4519,2,47408,94,21,11.553998,123.668234,-112.114236
249,248,10,4,1,0,0,15,4,4,1,1,1,1,6,10,53,66,5,72573,86,11,1.935362,15.186039,-13.250677
498,495,7,2,11,3,1,6,1,9,10,4,3,1,15,15,55,4479,26,11427,33,63,28.4789,574.317121,-545.8382210000001
153,144,4,0,3,1,0,5,4,1,3,4,0,1,1,3,38,4850,19,73463,14,20,2.333673,19.795882,-17.462208999999998
289,286,20,4,2,2,1,13,2,5,2,1,0,0,11,19,76,295,32,20195,18,85,3.192885,36.538625,-33.345740000000006
103,100,12,4,6,0,5,4,1,6,10,3,3,0,5,23,90,566,30,11151,11,83,6.300937,28.17959,-21.878653
52,52,3,4,15,2,0,10,0,1,3,5,1,1,1,25,32,2231,16,77651,57,55,5.703878,25.525822,-19.821944000000002
495,492,2,2,15,3,5,1,5,7,7,2,1,2,12,21,59,1245,14,9862,58,96,28.096151,591.482606,-563.3864550000001
105,96,15,5,2,0,0,10,5,7,0,1,3,1,1,14,52,3781,1,1791,54,76,3.149545,10.209197,-7.059652
148,141,19,3,12,4,3,4,1,3,7,0,0,3,2,24,88,2607,33,1166,13,74,28.932472,2638.886227,-2609.953755
340,331,17,3,6,1,2,6,2,3,0,3,2,3,5,10,90,4437,44,68961,80,24,4.911098,27.227543,-22.316445
453,452,5,1,14,2,0,18,3,2,2,4,2,1,11,12,71,2766,47,35959,55,40,13.56662,52.528694,-38.962074
462,462,13,0,6,2,5,5,1,6,7,4,1,3,4,13,73,1577,9,31525,78,2,10.573179,30.899572,-20.326393
137,137,7,3,8,3,5,16,2,6,6,2,3,3,12,9,13,3218,14,64368,21,16,17.127449,102.96688,-85.839431
175,173,5,4,14,3,6,1,0,4,5,4,2,0,9,4,15,2206,16,10416,57,56,26.242625,158.910336,-132.667711
283,281,9,5,6,3,1,2,3,8,6,0,0,2,7,1,26,3072,4,11708,76,77,6.478976,251.808526,-245.32955
405,402,10,2,8,3,5,8,1,6,8,1,3,2,15,25,30,4094,28,11731,44,3,22.782646,288.534312,-265.751666
153,151,8,5,10,2,5,18,2,10,6,3,0,0,4,1,12,759,38,54219,92,17,7.465746,18.503122,-11.037376000000002
117,108,16,3,15,2,2,3,5,7,3,3,1,2,11,2,75,2661,43,82703,67,2,11.494047,16.278123,-4.784076000000001
104,100,0,5,2,2,1,1,4,1,1,1,3,2,14,25,100,157,15,36057,77,80,6.143395,17.785734,-11.642339000000002
386,380,15,3,1,0,0,5,3,9,5,5,2,0,5,6,77,2911,16,37366,88,95,6.312944,60.165219,-53.852275
224,220,10,2,4,0,3,11,3,2,7,2,1,0,1,4,54,547,41,58566,36,34,2.484077,18.73082,-16.246743000000002
150,140,10,4,5,1,4,3,3,3,8,1,1,3,5,24,66,4964,31,94166,21,87,4.788322,20.636273,-15.847950999999998
441,433,1,0,14,0,7,17,0,2,10,5,2,2,8,13,10,1961,2,35465,82,38,8.998102,52.703733,-43.705631
441,433,5,5,7,2,5,4,4,3,10,1,3,1,11,18,61,2942,25,86302,72,73,15.23218,52.966151,-37.733971000000004
68,61,6,0,4,3,3,12,2,10,7,5,3,0,14,3,44,4240,35,17025,18,67,19.98457,100.840719,-80.856149
272,271,19,2,2,0,1,18,0,1,6,0,0,2,15,13,33,2085,24,93397,93,10,2.044013,24.312753,-22.26874
303,295,16,1,1,1,0,11,2,2,4,3,1,2,12,6,31,4071,46,87700,71,37,3.895505,37.846777,-33.951272
258,250,0,0,15,4,8,3,5,2,5,1,1,2,15,4,21,708,48,85170,81,3,40.636555,5418.324641,-5377.688086
88,83,5,3,15,4,0,19,3,10,6,3,0,1,9,14,47,1665,35,28181,83,82,37.470113,2465.758714,-2428.288601
211,203,16,1,3,0,0,6,5,7,0,5,0,3,1,8,63,4261,49,7965,77,80,3.191497,36.213221,-33.021724
389,382,13,5,13,4,3,5,0,7,0,4,1,2,9,9,77,1266,43,91127,98,55,42.109374,9230.523048,-9188.413674
447,446,5,4,13,2,0,15,2,10,4,2,3,2,8,5,55,3857,25,47244,96,35,8.595751,38.19578,-29.600029
400,394,16,1,3,3,2,15,3,9,5,0,0,1,5,11,98,1084,48,19551,17,23,6.282487,215.490096,-209.207609
120,114,6,1,12,2,5,5,2,7,3,1,0,0,8,25,100,2112,49,99693,15,93,8.458826,18.240168,-9.781342
121,112,2,3,10,1,2,8,3,6,7,2,0,1,6,23,72,1639,30,99622,91,73,4.610867,22.101864,-17.490997
413,405,6,3,13,4,3,6,1,7,6,1,1,2,3,5,69,2907,44,52461,30,98,33.213141,8338.921747,-8305.708606
123,119,4,1,15,1,2,10,4,3,1,0,1,1,12,16,99,435,0,71200,98,74,5.598745,25.904129,-20.305384
484,474,1,1,14,0,4,6,1,3,3,5,0,1,9,9,47,3265,40,10812,26,46,7.571349,57.886599,-50.31525
254,248,17,5,0,0,0,7,3,1,9,4,2,0,8,14,74,3159,34,2170,93,80,5.933303,46.949855,-41.016552
187,184,9,5,4,0,3,15,5,8,3,3,1,3,5,1,42,1689,45,19066,90,57,5.220712,26.290549,-21.069837
336,333,19,3,11,4,3,8,5,2,8,4,1,0,4,20,59,4974,29,88727,96,66,31.076179,6177.673267,-6146.597088
195,189,7,1,3,3,2,11,4,10,6,2,2,0,11,22,94,244,8,43466,11,50,9.107722,176.56704,-167.459318
227,225,20,4,12,0,6,20,3,3,4,3,3,3,2,10,73,4726,43,69716,64,31,4.770939,21.858858,-17.087919
320,317,0,1,10,1,4,4,3,6,2,1,0,2,6,19,98,3280,15,88736,66,37,4.089895,23.259312,-19.169417000000003
298,293,13,1,8,4,5,19,2,0,3,4,2,2,13,24,37,3397,23,57079,94,83,40.221571,10206.686945,-10166.465374
267,260,6,0,1,1,0,0,5,2,7,1,3,3,4,22,96,1374,22,96446,59,84,5.511695,26.922625,-21.41093
109,109,5,1,6,2,5,14,2,9,3,4,0,3,11,13,1,786,37,16232,14,77,8.500911,32.45438,-23.953469
207,201,0,5,14,1,2,13,2,4,7,4,1,3,9,12,79,2974,40,36620,21,61,9.580986,38.385957,-28.804971
412,406,19,5,0,0,0,15,0,6,4,5,2,0,1,10,45,4020,15,93817,44,53,6.22972,41.214822,-34.985102
135,131,15,1,7,4,6,17,0,5,2,4,0,2,7,14,45,719,35,25084,66,69,25.016247,3118.836053,-3093.819806
383,381,14,0,7,3,4,7,2,5,0,4,3,2,10,7,65,332,25,20675,51,7,16.553555,232.434379,-215.88082400000002
297,295,18,5,12,2,6,19,5,2,4,1,2,1,6,9,68,3323,38,43250,32,14,11.728417,18.886731,-7.158314000000001
424,415,11,3,1,1,0,14,0,0,8,4,0,1,6,10,54,2381,24,55989,10,38,4.667369,43.578104,-38.910735
211,206,14,2,14,3,1,2,3,1,2,1,0,2,1,25,31,4706,43,53092,99,40,11.298587,88.340112,-77.04152500000001
287,287,13,5,2,2,0,1,2,1,5,4,1,1,4,12,17,4454,26,93670,94,51,5.252274,35.168561,-29.916286999999997
165,157,0,0,5,4,4,15,1,8,0,0,0,0,3,10,46,3814,6,71038,21,47,15.355491,3437.622342,-3422.2668510000003
33,26,20,0,9,4,1,6,3,10,5,0,2,2,2,19,13,4858,14,75548,62,68,24.188362,569.902234,-545.713872
343,334,2,3,0,0,0,20,2,9,2,4,1,1,13,18,92,2995,1,64277,99,12,5.551918,37.224859,-31.672941
221,214,4,4,7,1,2,2,1,4,9,2,1,1,1,19,99,2172,2,87257,16,27,4.109846,18.363255,-14.253408999999998
480,480,15,2,11,3,2,14,2,8,0,3,3,0,2,23,24,3395,50,97079,26,92,14.710332,303.152026,-288.441694
337,335,1,3,11,0,6,10,3,10,1,1,0,0,9,14,7,519,34,10730,25,85,4.370403,37.51229,-33.141887
404,395,19,4,7,1,0,5,2,5,9,5,3,1,1,14,20,1811,7,37288,94,43,5.402113,40.2205,-34.818387
225,225,16,5,3,0,2,20,0,9,6,4,0,2,6,1,45,1337,5,8533,28,96,4.842459,44.229478,-39.387019
8,2,3,3,8,0,7,0,2,4,6,0,0,3,15,4,33,312,49,72326,40,34,2.572669,3.290817,-0.7181480000000002
293,284,8,2,11,0,6,0,4,10,5,4,0,3,14,5,89,3741,16,44627,60,55,5.759921,49.292905,-43.532984
331,326,11,4,1,1,0,4,4,4,1,2,1,0,5,20,46,3721,41,58073,65,22,2.536684,23.246522,-20.709837999999998
439,438,20,4,9,3,6,12,4,1,9,2,1,0,2,13,37,4058,8,68738,90,51,12.225918,218.719308,-206.49339
369,366,16,2,0,0,0,4,4,7,6,0,0,3,7,5,99,4424,25,57066,11,98,1.621215,39.931854,-38.310639
162,158,16,1,8,3,7,19,5,10,6,3,0,0,7,12,49,1289,31,97781,72,87,16.543982,156.200711,-139.656729
191,183,15,1,6,0,2,10,1,4,2,1,2,1,6,24,50,277,0,68288,51,95,4.291005,22.429532,-18.138526999999996
433,432,9,4,12,0,7,5,0,5,0,2,1,0,11,12,94,1865,21,26111,21,24,5.085165,37.402785,-32.317620000000005
216,206,10,4,7,2,2,7,1,2,1,0,0,1,15,19,35,2114,47,29651,23,35,5.658425,28.083482,-22.425057
413,411,8,0,15,4,3,8,5,3,10,5,3,3,10,25,70,1238,44,39811,15,96,58.956996,13089.152362,-13030.195366
481,476,4,1,2,1,1,19,4,10,8,0,0,0,1,22,73,3136,9,40728,30,52,2.164793,26.441142,-24.276349
242,239,19,3,6,2,5,16,3,7,4,2,1,3,4,25,90,2461,32,68508,78,18,6.620907,18.517695,-11.896788
426,421,4,2,9,2,2,4,5,5,3,2,0,0,15,15,68,4563,48,24453,80,3,5.055851,36.501048,-31.445196999999997
28,20,8,2,11,1,8,16,1,8,7,1,0,2,8,13,61,3564,24,49658,100,5,6.547797,6.46507,0.08272700000000022
258,256,10,5,14,0,2,1,5,7,5,1,0,1,12,13,72,2948,38,24848,23,47,4.254815,28.775504,-24.520689
207,198,3,5,1,1,0,2,2,4,3,0,0,0,13,13,11,2272,18,46592,28,75,1.128603,26.339746,-25.211143
367,358,9,2,6,1,1,19,4,7,1,0,2,1,4,8,36,4756,28,21578,89,55,3.809981,41.893717,-38.083736
244,243,2,0,1,1,0,7,2,4,9,4,3,2,12,23,70,2915,35,93970,62,80,8.628575,51.055039,-42.426464
52,43,15,4,12,0,2,3,2,9,9,1,3,2,4,15,56,1798,32,16720,72,36,3.549716,9.913107,-6.363391
449,441,6,1,3,1,2,5,1,9,5,2,0,3,1,10,58,1693,43,15421,49,93,3.216002,38.173285,-34.957283
242,234,14,3,15,2,0,14,0,3,6,3,3,2,7,1,1,3680,24,93984,27,20,12.55047,25.371325,-12.820854999999998
441,437,3,1,4,0,3,16,3,8,2,3,2,3,3,14,34,1765,38,26999,35,1,4.080301,24.269253,-20.188952
305,297,13,4,5,0,4,12,5,6,0,2,2,1,2,6,26,2067,41,34684,36,43,3.23081,21.668086,-18.437275999999997
